Design,Sample,Recipe,Area,Delay,QoR
pci_orig,48,"b; f; rfz; rw; b; st; rf; st; rs; rwz; rwz; st; f; f; b; rwz; rf; rs; b; rf;",11635.96,402.28,4677270
pci_orig,49,"st; b; st; rw; rw; rf; b; rs; b; rs; rw; st; st; rs; rs; rfz; rw; f; rs; rfz;",11811.50,470.31,5551170
pci_orig,50,"b; st; b; st; rw; rwz; b; rw; st; rwz; rw; rwz; f; f; st; f; rfz; f; rfz; st;",11588.85,466.73,5400008
pci_orig,51,"b; rw; b; rf; rw; b; rs; rfz; rs; rwz; f; rf; f; rfz; b; rw; rfz; f; rs; rs;",11654.44,417.65,4859718
pci_orig,52,"st; rs; rw; b; b; rwz; st; f; f; b; rwz; rwz; f; rw; rs; b; st; f; f; st;",10862.20,621.34,6745302
pci_orig,53,"st; rf; rf; rf; rf; b; rs; rfz; b; f; f; rwz; f; rs; b; rf; rfz; rw; rs; b;",11803.43,405.44,4780215
pci_orig,54,"b; rfz; st; rw; rwz; f; rfz; rwz; rw; rwz; f; b; rf; rf; rfz; st; rs; rfz; rf; rf;",12037.50,436.28,5248132
pci_orig,55,"st; st; st; rwz; rwz; f; rwz; f; f; rf; f; rwz; rfz; st; rfz; rs; b; st; f; rs;",11471.56,504.16,5781384
pci_orig,56,"b; rs; st; b; rs; f; rs; b; b; b; st; rwz; rf; rw; rw; rw; f; rf; rwz; rwz;",11747.60,425.19,4992475
pci_orig,57,"st; f; f; rs; rf; rf; rf; f; rf; st; rfz; rwz; rwz; rs; rf; rf; rw; rfz; rw; rfz;",11615.59,453.06,5261595
pci_orig,58,"b; rfz; rfz; b; f; rwz; st; rf; st; b; rf; rw; rw; rw; rs; rs; rfz; rw; rf; st;",11760.40,427.32,5021520
pci_orig,59,"st; rwz; rw; rwz; f; rwz; rf; rs; st; rs; rw; rf; st; rf; b; b; f; st; st; f;",11565.10,469.66,5423985
pci_orig,60,"st; b; f; f; st; rs; rwz; f; b; b; rf; rw; rw; st; b; rw; st; rs; rf; rfz;",11266.33,633.63,7131378
pci_orig,61,"b; rw; rfz; rwz; rwz; rfz; b; rfz; b; b; rf; b; rf; st; st; st; rs; f; rs; rs;",11619.06,429.08,4984551
pci_orig,62,"st; rfz; rs; rfz; rw; rwz; rf; rfz; rfz; f; rf; rfz; rw; rf; rs; f; rw; rf; rfz; rs;",11529.94,504.50,5810616
pci_orig,63,"st; rw; rf; st; rw; rfz; rwz; st; b; f; f; rf; b; f; f; rf; rfz; rwz; b; rfz;",11527.00,590.16,6800930
pci_orig,64,"b; rfz; st; b; b; rs; rfz; f; rs; rs; st; rf; rf; rf; rw; rfz; rwz; rf; rw; b;",11711.11,429.08,5024019
pci_orig,65,"b; st; st; rw; rs; rf; rw; b; b; b; st; rfz; st; rf; b; f; f; rwz; f; rw;",11469.11,610.25,6996090
pci_orig,66,"b; rw; st; rs; st; rs; b; st; st; rw; rwz; rfz; f; rwz; st; b; rs; rf; b; st;",11179.14,583.80,6517357
pci_orig,67,"b; rw; f; rwz; rw; rf; rfz; f; b; f; b; rwz; rfz; rfz; rfz; rw; rf; rf; f; f;",11370.01,586.13,6662820
pci_orig,68,"b; rw; f; rf; rw; rs; rs; f; f; f; rs; rwz; rf; st; st; rwz; rs; rs; rw; st;",11404.61,435.92,4960740
pci_orig,69,"st; rw; rf; rf; b; rwz; rs; rs; f; f; f; rf; st; rs; rfz; b; f; rs; rw; rwz;",11555.75,405.99,4679775
pci_orig,70,"b; st; rwz; rs; rf; b; f; rs; st; b; rfz; rfz; rf; rw; st; rw; rwz; rs; rf; rwz;",11517.57,454.06,5228718
pci_orig,71,"st; rs; rs; b; b; st; b; f; f; f; f; rfz; b; rf; rw; rfz; st; rf; st; st;",11854.51,465.75,5512110
pci_orig,72,"st; f; rf; st; rf; rs; f; rfz; rwz; f; b; st; st; f; f; f; rf; rw; f; rwz;",11666.15,420.54,4899720
pci_orig,73,"st; st; rwz; st; rw; rfz; rf; rfz; b; rwz; rfz; rfz; rw; rwz; rf; rfz; rwz; rw; rs; rwz;",11853.15,435.36,5156055
pci_orig,74,"b; rf; rw; f; rf; rwz; rf; rw; f; b; rw; f; st; rfz; rw; rw; b; b; rs; rw;",11085.15,627.62,6950295
pci_orig,75,"st; st; b; b; b; rf; rwz; rf; f; rf; rw; st; st; rfz; rs; st; rf; f; rfz; b;",11875.52,424.76,5035000
pci_orig,76,"b; st; st; st; rfz; b; st; b; rf; rwz; b; rw; rf; b; rs; rw; b; st; rw; b;",11620.75,448.09,5205760
pci_orig,77,"st; rw; rfz; rwz; st; rw; rwz; rfz; rw; rwz; rwz; f; st; rwz; rf; f; st; rwz; f; rs;",11471.98,478.83,5483138
pci_orig,78,"b; rs; rwz; rfz; rw; rw; rf; rwz; rw; b; b; rfz; b; rw; rfz; rwz; st; st; rwz; rw;",11839.94,448.71,5303872
pci_orig,79,"st; st; b; rw; rw; rs; rfz; st; b; rwz; f; st; rw; st; f; f; rfz; rfz; st; f;",11405.88,595.49,6785975
pci_orig,80,"b; rfz; rs; st; b; rfz; rf; rwz; rfz; rf; st; f; rwz; rw; rs; st; rw; b; rs; rw;",11455.19,419.27,4799645
pci_orig,81,"b; rwz; rw; rs; rs; rfz; st; rf; rwz; rs; rfz; rfz; rf; rwz; st; st; rfz; rwz; rf; rw;",11686.71,458.41,5352188
pci_orig,82,"b; rf; b; rf; f; rwz; rfz; f; rf; rwz; b; rf; rwz; rs; rf; rf; rfz; rwz; st; st;",11726.82,476.09,5581576
pci_orig,83,"st; rs; rfz; b; rf; rwz; rwz; rf; rs; rf; b; st; rfz; rfz; rs; f; rfz; rw; rs; rfz;",11789.65,417.65,4916013
pci_orig,84,"b; rs; rs; rf; st; rw; rw; rs; rfz; rfz; rfz; b; rfz; b; rwz; rwz; f; rfz; rs; rfz;",11838.76,431.07,5102178
pci_orig,85,"st; rfz; rs; b; rw; rs; rf; rwz; rf; rf; rwz; b; b; f; rs; b; rf; st; rw; st;",11715.72,419.89,4908585
pci_orig,86,"b; rwz; rs; rw; rfz; rs; rf; rw; rf; b; rw; rs; rf; rfz; st; f; rs; rs; rw; rw;",11940.36,436.28,5205840
pci_orig,87,"b; rw; rs; st; st; rf; st; rwz; rs; rwz; rf; b; rs; rs; rf; rs; rw; b; st; rw;",11550.33,450.18,5197500
pci_orig,88,"st; rw; b; b; rw; rs; rwz; f; f; rw; rs; st; rf; rs; rw; b; rw; rf; rf; f;",11035.21,616.18,6797560
pci_orig,89,"b; rwz; rs; rs; st; rw; b; st; st; b; rwz; rs; b; f; rwz; rwz; rf; b; rw; b;",11763.54,421.26,4952223
pci_orig,90,"st; rf; rwz; rfz; rf; rwz; rw; st; rfz; rw; st; rfz; rw; f; st; f; rwz; b; rs; f;",11661.71,442.90,5154162
pci_orig,91,"st; rwz; rfz; rwz; rw; rwz; st; rwz; rw; rs; rw; st; b; rfz; st; rwz; rfz; rs; rf; b;",11418.43,433.13,4943994
pci_orig,92,"b; rw; f; st; f; b; b; st; rs; b; rs; rf; rfz; f; rw; rfz; f; rf; rwz; st;",11302.86,631.30,7131562
pci_orig,93,"st; f; f; b; st; rs; rs; rwz; rs; rs; st; rfz; rfz; rw; rwz; b; rw; st; f; rw;",11540.58,424.28,4892960
pci_orig,94,"st; rw; rfz; b; rwz; rfz; rfz; rwz; rf; b; f; rw; rs; b; rs; f; rf; rf; rw; rfz;",11545.87,475.27,5483875
pci_orig,95,"st; rf; rw; rw; rfz; st; f; rw; rfz; st; rf; rwz; rwz; rwz; f; rs; rw; rs; b; b;",11794.94,414.90,4882716
pci_orig,96,"b; rfz; rw; f; rfz; f; rf; b; rwz; b; rwz; rw; b; st; b; st; rw; b; rwz; rw;",12097.49,417.44,5044449
pci_orig,97,"b; st; rw; rf; b; rf; f; st; f; rs; rwz; f; rw; f; rf; rf; rs; rs; f; f;",11174.60,627.62,7006098
pci_orig,98,"b; f; rs; rfz; rf; rs; f; b; rs; f; f; rw; f; st; st; rfz; rfz; rwz; rfz; rfz;",11603.41,434.67,5035702
pci_orig,99,"st; rwz; st; rw; rw; rfz; rfz; rwz; rw; b; rw; rwz; st; st; f; rs; st; rs; rw; rwz;",11464.42,473.47,5422472
pci_orig,100,"b; b; rf; rfz; rs; rs; st; rs; rwz; rwz; rfz; rw; rs; b; f; rf; b; rs; st; rfz;",11675.19,435.98,5078625
pci_orig,101,"b; rf; rs; f; b; rs; rs; rw; rs; rs; rf; f; rf; rf; rwz; f; f; b; rw; st;",11611.40,427.93,4957897
pci_orig,102,"b; rs; f; st; rw; b; b; st; rf; b; rfz; rw; b; f; rfz; f; rw; rw; rf; rw;",11838.50,465.75,5504670
pci_orig,103,"b; st; rfz; rwz; rwz; rs; b; rs; rf; f; rs; b; rf; b; rw; b; rw; rfz; rfz; rs;",11631.46,421.34,4896651
pci_orig,104,"st; b; rf; st; rw; rwz; f; rw; st; rf; rs; f; rs; rs; rs; rf; st; rfz; rw; b;",11244.09,478.54,5374632
pci_orig,105,"b; b; rw; f; rs; st; st; rf; b; rw; rwz; f; rwz; st; b; rw; rwz; rs; st; rf;",11157.41,617.83,6883869
pci_orig,106,"st; b; rwz; rwz; rf; rwz; rwz; b; st; st; rfz; rwz; rs; rw; rf; f; rf; rw; rwz; st;",11624.01,446.72,5184304
pci_orig,107,"st; rwz; f; rfz; f; rwz; rw; rwz; rs; f; rw; rw; st; rfz; st; rf; rwz; rs; b; b;",11204.59,625.22,7002500
pci_orig,108,"st; rfz; rfz; rf; rf; rfz; rs; rw; rwz; rw; rs; rs; rw; b; rw; f; rwz; rf; b; st;",11755.30,420.01,4937100
pci_orig,109,"b; rwz; f; rw; rw; rfz; rfz; rf; rw; f; rwz; rfz; b; rfz; rs; rw; rf; rw; rwz; rw;",11390.67,630.36,7175700
pci_orig,110,"st; rw; st; st; rs; b; f; rs; rfz; b; rs; st; rs; rwz; rfz; st; st; rw; rwz; rw;",11680.22,437.16,5104160
pci_orig,111,"st; rs; st; rf; f; st; b; rfz; b; rw; b; rwz; rfz; rfz; rwz; f; rs; rfz; rfz; rf;",11434.78,482.11,5511188
pci_orig,112,"st; rfz; rf; st; rf; rf; st; rw; f; rs; rf; rs; rfz; f; b; b; rwz; rfz; f; rf;",11708.61,435.02,5092980
pci_orig,113,"b; rwz; rwz; st; b; f; rfz; rwz; st; b; rwz; rwz; rf; rwz; rs; st; f; rf; rf; f;",11252.69,498.07,5603496
pci_orig,114,"b; rw; f; rwz; rfz; rfz; rf; b; st; rfz; b; rfz; f; rwz; st; f; rf; rs; rf; st;",11304.11,561.88,6341544
pci_orig,115,"st; rfz; rf; f; rfz; rf; st; b; rwz; rwz; rwz; b; rf; st; rwz; rf; rwz; st; rw; rwz;",11774.65,432.54,5086368
pci_orig,116,"b; rf; rwz; st; rwz; st; rf; rf; rw; b; st; rfz; b; rfz; rwz; rs; b; rw; rwz; rfz;",11740.58,454.40,5329960
pci_orig,117,"b; rw; rfz; st; st; rf; f; b; rf; f; rfz; rw; st; b; f; f; st; rs; rwz; rfz;",11332.65,628.91,7116496
pci_orig,118,"st; f; rfz; f; st; rw; rw; rf; rw; b; f; rw; rw; rwz; rf; rf; st; rfz; f; rw;",11729.34,438.42,5137302
pci_orig,119,"st; rf; st; rfz; rfz; rf; b; rwz; rs; rf; rw; rfz; st; rwz; rs; rfz; rfz; rf; rfz; rwz;",11662.83,443.69,5166266
pci_orig,120,"st; rs; rw; rs; rwz; rfz; rf; rfz; rfz; rwz; rw; st; rf; rf; st; rf; f; b; rfz; b;",11704.91,451.26,5278504
pci_orig,121,"st; rfz; rfz; rwz; rf; f; f; f; f; rf; rw; rwz; f; b; st; b; rf; st; rw; rw;",11856.54,424.48,5026944
pci_orig,122,"st; rwz; rf; rwz; rfz; rfz; st; rfz; b; rf; rs; rf; rf; rw; rw; rfz; st; rwz; rw; rwz;",11617.99,448.42,5204416
pci_orig,123,"st; rfz; st; rf; f; b; b; rwz; rw; b; b; rf; rf; rw; rf; rw; rw; b; rs; rs;",11796.08,402.17,4741992
pci_orig,124,"st; rf; b; rf; rfz; st; rs; rw; st; b; rw; rfz; st; rw; rs; f; rf; b; rwz; rf;",11935.80,451.74,5382685
pci_orig,125,"st; b; b; rw; st; f; f; rwz; rfz; rfz; rwz; st; f; rfz; rs; rw; rwz; f; f; st;",11459.79,479.37,5488861
pci_orig,126,"b; rwz; rfz; f; rf; rf; f; rfz; rfz; st; rs; rs; rfz; rfz; rfz; rf; rwz; rwz; rw; rfz;",11459.34,636.78,7287924
pci_orig,127,"st; st; rw; rfz; rf; rf; rs; rw; b; rw; st; rf; st; rwz; rfz; rwz; b; rw; rw; rf;",11947.35,433.82,5173051
pci_orig,128,"b; st; rf; rw; b; st; b; st; b; b; rwz; f; rs; rfz; rs; f; rw; b; rs; rw;",11059.42,627.62,6933993
pci_orig,129,"b; rwz; rw; rfz; rs; rs; rwz; rwz; rwz; rs; st; f; rf; st; rs; rwz; f; rfz; rf; rw;",11775.71,451.45,5310525
pci_orig,130,"st; b; rw; st; st; f; rfz; rs; rw; rs; f; rw; st; rfz; b; rf; rwz; rs; rfz; rs;",11597.86,440.15,5102680
pci_orig,131,"b; st; rfz; rfz; rf; rwz; b; rs; rs; rw; rs; st; rs; rfz; rw; rfz; rwz; rwz; rfz; f;",11642.35,439.88,5110838
pci_orig,132,"st; b; rwz; rfz; rwz; st; rw; rwz; rwz; st; rf; f; st; rw; st; rf; rs; rs; rf; rfz;",11592.03,532.12,6166944
pci_orig,133,"st; f; rw; st; f; rwz; rwz; rs; rwz; rw; st; rs; rw; rf; rf; rs; rfz; rs; rs; rs;",11589.12,438.88,5075982
pci_orig,134,"st; rfz; rf; rw; rw; st; rwz; rw; f; f; st; st; rf; rf; rw; rw; st; rf; rw; st;",11909.23,435.41,5180415
pci_orig,135,"b; rs; b; rf; rwz; f; rfz; rwz; rf; rf; rwz; rwz; b; rs; st; rw; st; rs; rw; b;",11595.67,395.85,4580025
pci_orig,136,"st; f; st; f; rw; f; rfz; b; b; rs; b; rwz; rf; rfz; rw; rfz; b; rw; st; rw;",11615.13,416.55,4831840
pci_orig,137,"b; rf; rw; rfz; rwz; rs; rf; rw; st; rwz; f; st; rw; rs; rf; rwz; rwz; f; rf; rs;",11791.03,444.12,5235204
pci_orig,138,"b; rs; rfz; rwz; rfz; rs; rs; b; b; f; rwz; rfz; rf; rs; rs; rs; st; rwz; rw; rf;",11814.94,422.96,4985508
pci_orig,139,"b; st; rf; rs; f; rw; b; f; st; f; rs; b; st; rs; rw; rwz; rs; rw; rs; rs;",11098.99,622.78,6902956
pci_orig,140,"st; rfz; st; f; rw; rf; st; st; rf; rfz; b; st; st; st; f; rwz; st; rwz; rf; rf;",11840.99,449.63,5316160
pci_orig,141,"b; rfz; st; f; rf; rw; f; st; st; rwz; rfz; rs; st; rw; rfz; rw; st; f; st; b;",11692.92,416.22,4863872
pci_orig,142,"st; b; rwz; rs; st; b; rw; rfz; rw; rfz; st; b; rs; f; rs; rw; rf; f; f; b;",11805.08,407.70,4804635
pci_orig,143,"b; rwz; f; rw; st; rwz; rs; rwz; rw; rs; f; rw; st; rwz; rwz; f; rfz; rs; st; rw;",11280.34,631.92,7117680
pci_orig,144,"st; rwz; b; rf; rw; f; rfz; b; rf; rf; rwz; rfz; rw; rfz; rf; b; rwz; b; rfz; b;",11643.94,439.31,5111277
pci_orig,145,"b; rw; b; rs; rw; f; st; f; f; rs; rfz; rwz; rf; rfz; f; rs; f; b; rfz; rw;",11320.42,610.69,6905200
pci_orig,146,"st; rfz; rf; rf; st; rwz; st; rwz; st; f; st; rs; rwz; rw; f; f; rw; f; rw; rfz;",11813.40,437.43,5162281
pci_orig,147,"st; b; rf; b; b; f; rf; rs; st; b; rwz; b; st; rwz; rw; rf; rfz; rf; rf; f;",11617.99,432.90,5018544
pci_orig,148,"b; rf; f; st; rw; st; b; b; st; b; rw; rfz; f; rfz; rw; rfz; rfz; rwz; rf; rs;",11811.73,438.68,5173218
pci_orig,149,"st; rfz; b; rs; st; st; st; rw; rfz; rs; st; rw; rs; f; rwz; rf; rf; rf; rf; rw;",11959.78,445.02,5321755
pci_orig,150,"b; st; rfz; rw; rfz; f; b; f; rf; rs; rfz; f; st; rf; rs; f; rwz; rw; rf; rfz;",11869.03,448.07,5317312
pci_orig,151,"b; rw; rfz; rw; rwz; rwz; st; rwz; f; b; rwz; rfz; st; rf; rfz; b; f; b; rw; rwz;",11374.85,465.79,5288910
pci_orig,152,"b; rs; f; b; rs; f; rs; rwz; f; rwz; b; rwz; rf; b; st; b; st; rw; f; rf;",11068.54,616.23,6817888
pci_orig,153,"st; rw; rw; rw; rs; st; f; st; rs; f; rf; rwz; rfz; f; rfz; rs; st; rfz; rfz; rw;",11318.73,604.22,6836072
pci_orig,154,"b; st; rw; rw; rw; rs; rwz; rfz; f; rs; rwz; rs; st; rs; rf; rf; b; rwz; rs; rs;",11127.06,598.40,6653946
pci_orig,155,"b; rw; f; st; rf; rfz; f; f; rs; rs; f; rw; rwz; rf; st; b; f; rw; st; st;",11340.32,613.95,6951420
pci_orig,156,"b; st; rf; st; rf; f; rs; f; rwz; rw; b; f; st; rs; rw; rwz; rf; rw; st; st;",11747.74,433.02,5086451
pci_orig,157,"b; rfz; rw; rfz; rs; rwz; rf; rf; rfz; rfz; rw; rf; rs; rs; rfz; rw; f; f; st; rfz;",11747.57,447.08,5250909
pci_orig,158,"b; st; rs; st; st; rs; f; st; st; rw; rw; st; st; b; rw; rw; rf; rw; rfz; rfz;",11909.18,465.75,5537685
pci_orig,159,"st; rf; b; st; rf; rfz; b; b; f; rwz; rs; rw; st; st; st; rs; rfz; rs; rwz; rf;",11929.83,427.46,5093683
pci_orig,160,"b; rw; f; rs; rf; rw; rwz; rfz; rw; rfz; st; rw; rw; rwz; b; rfz; st; rs; rfz; rs;",11886.17,430.59,5110980
pci_orig,161,"b; rfz; st; st; rfz; rw; b; rf; rs; rs; f; rw; f; rs; f; f; f; st; rs; rwz;",11871.85,443.50,5258853
pci_orig,162,"st; f; st; st; rfz; rs; rfz; f; f; rf; rf; b; rwz; f; rw; rfz; rwz; st; b; st;",11638.13,455.07,5295290
pci_orig,163,"b; rs; rf; rw; rfz; rw; st; f; f; rfz; rw; rfz; rf; rw; rs; b; b; f; rw; rfz;",11791.32,470.31,5541770
pci_orig,164,"b; rwz; st; f; b; rw; rs; rfz; rs; rwz; rs; rwz; b; rfz; rf; f; b; rf; rwz; rf;",11385.61,621.64,7070085
pci_orig,165,"b; rw; rf; rs; rfz; rw; rfz; b; st; rwz; b; st; rf; rf; rw; st; f; rfz; rw; rw;",11446.02,527.40,6032042
pci_orig,166,"st; rfz; rwz; b; rw; rs; rf; f; rs; rf; rfz; rwz; b; rwz; rw; f; rfz; b; rs; rs;",11708.42,436.04,5104688
pci_orig,167,"b; b; rf; rf; st; rf; b; f; b; rwz; rs; rs; b; b; rwz; rs; b; rwz; rs; rf;",11766.44,437.62,5141742
pci_orig,168,"b; st; rw; f; rwz; st; rfz; f; rw; rwz; st; st; rs; rwz; rs; rs; rw; rf; rs; st;",11202.09,636.60,7124472
pci_orig,169,"b; rf; f; rw; rwz; rfz; f; st; rfz; rw; rw; b; rfz; rfz; rwz; b; rfz; f; rf; b;",11477.39,529.26,6071333
pci_orig,170,"b; st; rwz; st; b; st; b; f; rw; b; st; b; rw; rfz; rf; rwz; rfz; f; rf; rf;",11518.20,634.32,7302412
pci_orig,171,"st; rf; f; rw; b; rf; rs; rfz; rw; f; b; rf; rfz; st; f; rfz; rfz; rfz; b; rf;",11570.14,478.28,5530460
pci_orig,172,"st; rs; st; b; rwz; rwz; b; rwz; f; rs; st; rwz; st; f; f; rs; b; rfz; rw; rs;",11784.77,429.57,5055336
pci_orig,173,"st; rf; rs; f; st; rwz; b; st; rw; rfz; rfz; rf; rfz; b; rfz; rw; b; rs; st; rfz;",11585.72,415.40,4807775
pci_orig,174,"b; f; rfz; rfz; f; rfz; rs; rf; f; rfz; rw; rfz; st; rs; f; rs; b; f; rw; b;",11743.79,473.72,5554439
pci_orig,175,"b; rwz; rwz; f; rw; rs; b; rwz; rfz; f; st; f; rwz; rfz; b; rwz; rwz; rwz; rwz; rw;",11585.55,508.94,5885180
pci_orig,176,"st; rfz; f; rwz; b; b; rw; rwz; rwz; b; rfz; rf; st; rf; rfz; rfz; rw; b; rs; rfz;",11737.05,407.39,4776959
pci_orig,177,"b; st; f; rs; rw; rfz; rf; st; f; b; st; rfz; st; rf; rf; b; rfz; rwz; rs; rf;",11535.66,601.50,6932535
pci_orig,178,"b; rwz; st; rs; st; b; st; rw; b; rfz; rfz; f; rw; rf; rfz; st; b; st; st; b;",11646.92,403.09,4693338
pci_orig,179,"st; st; b; f; rw; rw; rw; rs; rwz; rfz; b; st; st; rs; rw; rs; rfz; rfz; rfz; rw;",11815.52,418.67,4938670
pci_orig,180,"b; rs; rw; st; f; rfz; rfz; rfz; b; b; rs; rs; rs; rf; f; rs; rfz; f; rwz; f;",11933.83,423.06,5047659
pci_orig,181,"b; st; rfz; f; st; rw; rwz; rw; st; b; rf; rs; rs; rfz; st; f; rs; rw; rfz; rs;",11890.18,407.20,4839230
pci_orig,182,"st; rw; rwz; b; f; rwz; rfz; st; st; rw; b; rwz; rf; rwz; rfz; f; rfz; rs; f; rfz;",11399.80,626.30,7135774
pci_orig,183,"st; rw; b; rw; st; rfz; rwz; b; st; rwz; rfz; rf; f; rf; f; f; rfz; f; rw; rw;",11342.44,539.11,6113338
pci_orig,184,"b; b; rfz; b; rw; rf; rf; rf; f; f; b; rw; rf; st; rs; rfz; rw; rfz; b; b;",11689.58,478.28,5587342
pci_orig,185,"b; rfz; b; b; rwz; f; rf; rf; rw; rf; rwz; rw; rw; rf; rwz; b; rf; st; st; rs;",11776.40,429.19,5051904
pci_orig,186,"b; rw; rf; b; rfz; b; rw; rw; rs; rfz; rs; rf; b; b; st; rs; rfz; rfz; b; st;",11674.02,470.31,5486780
pci_orig,187,"st; rf; b; rw; f; rfz; rwz; st; rs; rwz; f; rwz; rw; rw; rs; f; rwz; rf; rw; f;",11353.11,631.67,7163743
pci_orig,188,"st; b; rs; rw; rwz; st; rs; b; rf; f; st; rw; rw; st; rfz; f; rw; rs; rs; rw;",11726.47,437.15,5124262
pci_orig,189,"b; rf; rf; f; rf; rf; rw; f; rfz; rfz; rfz; rwz; rs; rs; rwz; rfz; rwz; f; rfz; rfz;",11437.54,632.02,7228184
pci_orig,190,"st; rwz; rwz; rs; b; rw; f; st; st; rwz; rfz; f; rfz; f; b; rwz; rwz; rfz; f; st;",11572.82,433.34,5010676
pci_orig,191,"st; rf; f; b; rs; rfz; st; f; rf; rw; rw; b; rfz; rf; rw; b; rw; f; rf; rwz;",11711.82,488.90,5714968
pci_orig,192,"b; st; rwz; rfz; rfz; rs; rfz; rw; rwz; st; rs; rw; st; rwz; rf; f; rfz; rfz; b; rfz;",11957.97,432.55,5165424
pci_orig,193,"st; rs; rwz; f; rf; b; rs; rs; rfz; st; rw; st; rfz; st; rf; rf; st; st; rs; f;",11391.93,626.71,7130766
pci_orig,194,"st; st; b; st; rs; rs; rf; rfz; f; b; rs; rw; rw; rf; b; f; rwz; rs; b; st;",11655.93,411.63,4790205
pci_orig,195,"b; b; st; b; b; rw; rfz; rf; rw; st; b; rwz; st; rs; rwz; rfz; rwz; rf; rfz; rwz;",11790.97,444.22,5234760
pci_orig,196,"b; rf; rfz; f; rfz; rs; rfz; rf; rf; rs; f; rwz; rf; rf; rfz; rwz; rwz; rw; rwz; rw;",11969.34,423.13,5062887
pci_orig,197,"b; rs; st; f; rw; rf; b; rw; rf; rfz; f; rfz; rw; rf; rf; rfz; b; b; b; rw;",11441.03,549.46,6281109
pci_orig,198,"st; rf; b; rfz; st; rfz; rs; rs; rw; b; rwz; rf; f; rwz; rs; f; rfz; rf; rw; rw;",11445.18,566.15,6477870
pci_orig,199,"b; rfz; rw; st; rwz; rw; f; st; rw; rfz; st; rwz; rw; rw; st; rs; rw; rwz; rfz; st;",11691.19,460.93,5377860
pci_orig,200,"b; rf; f; st; rfz; rfz; rw; rwz; rw; st; b; rf; rwz; rfz; b; rf; b; rf; f; rw;",11353.13,454.24,5154262
pci_orig,201,"st; rs; rw; rw; f; rwz; rs; rfz; rwz; rs; rs; rs; f; rs; b; rwz; rwz; rw; rf; b;",11322.51,421.08,4766562
pci_orig,202,"b; rf; rwz; rwz; st; b; rs; rwz; rwz; b; rwz; rwz; rf; rw; rwz; rwz; b; rwz; rwz; rw;",11616.57,451.79,5238816
pci_orig,203,"b; f; rfz; f; f; b; rs; rf; rfz; rwz; rw; rfz; rfz; b; st; rf; b; rwz; rf; rw;",12361.52,405.55,5006205
pci_orig,204,"b; st; b; f; st; rs; rfz; st; rfz; st; f; rfz; st; rfz; rw; b; rf; rf; rw; rf;",11961.83,470.31,5621670
pci_orig,205,"b; rs; rfz; rwz; rs; rwz; rf; rfz; rwz; f; rs; rf; rwz; f; rs; f; rw; rfz; st; rfz;",11760.42,439.91,5162640
pci_orig,206,"st; rw; rfz; rw; st; rw; f; rwz; b; rs; rwz; rs; rfz; b; rwz; f; b; rfz; rwz; st;",11537.52,422.62,4868614
pci_orig,207,"b; rf; rs; rw; rwz; f; f; f; rw; rfz; rwz; rwz; rfz; st; rw; rwz; rw; rfz; rw; rw;",11400.28,513.85,5848200
pci_orig,208,"b; rf; rw; rw; rw; st; f; st; st; f; b; rwz; rw; b; rwz; st; st; b; rwz; rw;",11738.64,433.02,5082554
pci_orig,209,"b; f; rs; rw; rs; st; rwz; f; rf; rfz; st; rs; rf; rfz; rwz; rfz; rw; st; rf; rw;",11462.24,540.91,6189480
pci_orig,210,"st; f; rwz; rw; rfz; rfz; rwz; rw; rw; rwz; rf; rwz; rfz; b; b; rf; b; rs; rw; rwz;",11777.46,425.25,5005225
pci_orig,211,"b; rs; rfz; rwz; st; f; rw; rs; rf; f; rs; rs; st; rfz; b; rfz; rfz; rwz; st; rfz;",11762.57,417.65,4904754
pci_orig,212,"b; rfz; rs; rfz; rs; rwz; f; rw; rfz; b; rs; b; f; b; rs; st; st; rfz; b; st;",11816.53,412.25,4868192
pci_orig,213,"st; rs; st; rs; rfz; st; st; f; rwz; rw; rs; rf; st; b; rw; f; rw; rf; st; rw;",11684.86,415.20,4848860
pci_orig,214,"b; st; st; rf; rs; rs; rwz; rw; b; st; rs; rs; f; rs; st; rf; rwz; rfz; st; rs;",11697.41,435.98,5088195
pci_orig,215,"st; rwz; f; rs; rs; rfz; rf; f; rs; st; rs; rs; b; rw; b; rs; rf; rwz; b; f;",11146.35,623.01,6943958
pci_orig,216,"b; f; rf; rfz; rf; st; f; rf; f; rw; rfz; f; rwz; rs; rf; rw; rwz; rf; rfz; st;",11567.48,435.12,5031645
pci_orig,217,"st; rfz; rf; rf; f; rw; st; f; f; st; f; b; rwz; rw; st; f; rs; b; rf; f;",11748.54,417.10,4898916
pci_orig,218,"st; st; rs; rwz; rw; rf; rwz; rwz; st; rf; rfz; rf; rwz; rw; rw; rw; rf; st; rw; rw;",11589.95,465.19,5388885
pci_orig,219,"st; rs; rf; rfz; f; rs; rfz; b; b; rf; rw; rwz; st; rf; rs; b; rs; rs; rwz; b;",11802.83,420.46,4956840
pci_orig,220,"st; b; rs; rf; rf; rf; rwz; rs; rwz; rwz; st; rf; b; rfz; rfz; b; rfz; rwz; b; rwz;",11646.78,441.18,5135886
pci_orig,221,"b; f; rw; rs; st; f; f; rfz; rw; st; rf; rwz; rfz; rfz; rf; rw; st; rw; rwz; rw;",11489.12,425.41,4882825
